"Hour","Order name","Orders","Total sales","Net sales","Quantity ordered"
"2026-08-27 21:00:00","#2145093",1,1499,1427.62,1
"2026-08-27 21:00:00","#2145074",1,1229,1170.48,1
"2026-08-27 21:00:00","#2144940",1,4138,3940.95,5
"2026-08-27 21:00:00","#2145026",1,1399,1332.38,1
"2026-08-27 21:00:00","#2145016",1,1039,989.52,1
"2026-08-27 21:00:00","#2145008",1,1998,1902.86,4
"2026-08-27 21:00:00","#2145038",1,1617,1427.62,1
"2026-08-27 21:00:00","#2144989",1,1499,1427.62,2
"2026-08-27 21:00:00","#2145000",1,2578,2455.24,3
"2026-08-27 21:00:00","#2145030",1,1528,1342.86,1
"2026-08-27 21:00:00","#2144894",1,1499,1427.62,2
"2026-08-27 21:00:00","#2144948",1,1996.65,1901.57,2
"2026-08-27 21:00:00","#2144956",1,1848,1760,4
"2026-08-27 21:00:00","#2145063",1,1617,1427.62,2
"2026-08-27 21:00:00","#2144935",1,2114.1,2013.43,2
"2026-08-27 21:00:00","#2144905",1,1484,1413.33,1
"2026-08-27 21:00:00","#2145092",1,1399,1332.38,1
"2026-08-27 21:00:00","#2145045",1,2187,1970.48,2
"2026-08-27 21:00:00","#2145102",1,2999,2856.19,3
"2026-08-27 21:00:00","#2144996",1,2348,2236.19,3
"2026-08-27 21:00:00","#2144988",1,1948,1855.24,4
"2026-08-27 21:00:00","#2145039",1,2490,2371.42,3
"2026-08-27 21:00:00","#2145031",1,2467,2237.14,2
"2026-08-27 21:00:00","#2144980",1,1799,1713.33,3
"2026-08-27 21:00:00","#2145001",1,1917,1713.33,1
"2026-08-27 21:00:00","#2144949",1,1499,1427.62,2
"2026-08-27 21:00:00","#2144979",1,1599,1522.86,1
"2026-08-27 21:00:00","#2144957",1,1499,1427.62,2
"2026-08-27 21:00:00","#2144902",1,1699,1618.1,2
"2026-08-27 21:00:00","#2145083",1,1599,1522.86,1
"2026-08-27 21:00:00","#2145054",1,1752,1550.57,1
"2026-08-27 21:00:00","#2145064",1,1717,1522.86,1
"2026-08-27 21:00:00","#2145072",1,2048,1950.48,3
"2026-08-27 21:00:00","#2145042",1,1499,1427.62,2
"2026-08-27 21:00:00","#2144924",1,789,751.43,1
"2026-08-27 21:00:00","#2145020",1,2499,2380,3
"2026-08-27 21:00:00","#2145105",1,2326,2102.86,4
"2026-08-27 21:00:00","#2144958",1,899,856.19,1
"2026-08-27 21:00:00","#2144968",1,1858,1769.52,2
"2026-08-27 21:00:00","#2144976",1,1499,1427.62,2
"2026-08-27 21:00:00","#2144946",1,1499,1427.62,2
"2026-08-27 21:00:00","#2144892",1,4497,4282.86,9
"2026-08-27 21:00:00","#2144950",1,1584,1508.57,1
"2026-08-27 21:00:00","#2144960",1,1599,1522.86,1
"2026-08-27 21:00:00","#2145006",1,1499,1427.62,1
"2026-08-27 21:00:00","#2144987",1,1699,1618.1,2
"2026-08-27 21:00:00","#2145028",1,1617,1427.62,1
"2026-08-27 21:00:00","#2145018",1,1499,1427.62,2
"2026-08-27 21:00:00","#2145051",1,1109,943.8,1
"2026-08-27 21:00:00","#2145061",1,2069,1970.48,2
"2026-08-27 21:00:00","#2145098",1,1499,1427.62,1
"2026-08-27 21:00:00","#2144929",1,1898,1807.62,4
"2026-08-27 21:00:00","#2144937",1,4198,3998.1,6
"2026-08-27 21:00:00","#2144921",1,1119.2,1065.9,1
"2026-08-27 21:00:00","#2145090",1,1499,1427.62,1
"2026-08-27 21:00:00","#2144911",1,1898,1807.62,4
"2026-08-27 21:00:00","#2145077",1,1484,1413.33,1
"2026-08-27 21:00:00","#2145047",1,1499,1427.62,2
"2026-08-27 21:00:00","#2145059",1,3568,3398.1,5
"2026-08-27 21:00:00","#2145069",1,1999,1903.81,2
"2026-08-27 21:00:00","#2144973",1,5097,4854.28,9
"2026-08-27 21:00:00","#2144943",1,1499,1427.62,2
"2026-08-27 21:00:00","#2144994",1,1948,1855.24,4
"2026-08-27 21:00:00","#2145015",1,1499,1427.62,2
"2026-08-27 21:00:00","#2145003",1,1499,1427.62,1
"2026-08-27 21:00:00","#2144982",1,1499,1427.62,2
"2026-08-27 21:00:00","#2145033",1,1699,1618.1,1
"2026-08-27 21:00:00","#2145108",1,1499,1427.62,2
"2026-08-27 21:00:00","#2144955",1,1499,1427.62,2
"2026-08-27 21:00:00","#2144965",1,991,943.81,1
"2026-08-27 21:00:00","#2144889",1,1699,1618.1,2
"2026-08-27 21:00:00","#2144930",1,4017,3825.71,7
"2026-08-27 21:00:00","#2145081",1,1439.1,1370.58,1
"2026-08-27 21:00:00","#2144900",1,5246,4996.2,8
"2026-08-27 21:00:00","#2145066",1,1499,1427.62,1
"2026-08-27 21:00:00","#2145056",1,1499,1427.62,2
"2026-08-27 21:00:00","#2145048",1,1499,1427.62,2
"2026-08-27 21:00:00","#2145078",1,3048,2902.86,4
"2026-08-27 21:00:00","#2145070",1,249,237.14,1
"2026-08-27 21:00:00","#2145089",1,181,172.38,1
"2026-08-27 21:00:00","#2144938",1,2069,1970.48,2
"2026-08-27 21:00:00","#2144908",1,1499,1427.62,2
"2026-08-27 21:00:00","#2144916",1,1499,1427.62,2
"2026-08-27 21:00:00","#2144926",1,1617,1427.62,1
"2026-08-27 21:00:00","#2145097",1,1449,1380,1
"2026-08-27 21:00:00","#2144993",1,2490,2371.43,4
"2026-08-27 21:00:00","#2145022",1,1699,1618.1,2
"2026-08-27 21:00:00","#2144974",1,1499,1427.62,2
"2026-08-27 21:00:00","#2144886",1,2051,1840.96,3
"2026-08-27 21:00:00","#2145107",1,1599,1522.86,1
"2026-08-27 21:00:00","#2144985",1,2187,1970.48,2
"2026-08-27 21:00:00","#2145004",1,1349.1,1284.86,1
"2026-08-27 21:00:00","#2144901",1,5,4.76,1
"2026-08-27 21:00:00","#2145080",1,1699,1618.1,2
"2026-08-27 21:00:00","#2144931",1,2467,2237.14,2
"2026-08-27 21:00:00","#2145057",1,1549,1475.24,1
"2026-08-27 21:00:00","#2145067",1,1599,1522.86,1
"2026-08-27 21:00:00","#2145079",1,1444.15,1375.38,1
"2026-08-27 21:00:00","#2145049",1,2001,1905.72,2
"2026-08-27 21:00:00","#2145071",1,1499,1427.62,2
"2026-08-27 21:00:00","#2145041",1,1799,1713.33,1
"2026-08-27 21:00:00","#2144939",1,1599,1522.86,1
"2026-08-27 21:00:00","#2145088",1,1599,1522.86,1
"2026-08-27 21:00:00","#2145096",1,6765,6442.86,9
"2026-08-27 21:00:00","#2144927",1,2798,2664.76,3
"2026-08-27 21:00:00","#2144917",1,3116,2855.24,6
"2026-08-27 21:00:00","#2145023",1,1848,1760,3
"2026-08-27 21:00:00","#2145013",1,1499,1427.62,1
"2026-08-27 21:00:00","#2144899",1,1717,1522.86,1
"2026-08-27 21:00:00","#2144975",1,1699,1618.1,2
"2026-08-27 21:00:00","#2145106",1,2016,1807.62,4
"2026-08-27 21:00:00","#2144887",1,1499,1427.62,2
"2026-08-27 21:00:00","#2144953",1,1599,1522.86,1
"2026-08-27 21:00:00","#2144963",1,2331,2220,3
"2026-08-27 21:00:00","#2145005",1,1499,1427.62,2
"2026-08-27 21:00:00","#2144984",1,1844,1756.19,3
"2026-08-27 21:00:00","#2145060",1,1499,1427.62,2
"2026-08-27 21:00:00","#2145099",1,1499,1427.62,2
"2026-08-27 21:00:00","#2145087",1,1599,1522.86,1
"2026-08-27 21:00:00","#2144906",1,2399,2284.76,2
"2026-08-27 21:00:00","#2145091",1,1599,1522.86,1
"2026-08-27 21:00:00","#2144920",1,3767,3587.62,6
"2026-08-27 21:00:00","#2145046",1,1499,1427.62,2
"2026-08-27 21:00:00","#2145068",1,2998,2855.24,5
"2026-08-27 21:00:00","#2145058",1,1848,1760,3
"2026-08-27 21:00:00","#2144942",1,4597,4378.1,8
"2026-08-27 21:00:00","#2144972",1,1499,1427.62,2
"2026-08-27 21:00:00","#2145101",1,1699,1618.1,1
"2026-08-27 21:00:00","#2145014",1,1299,1237.14,1
"2026-08-27 21:00:00","#2145024",1,1948,1855.24,3
"2026-08-27 21:00:00","#2144995",1,1499,1427.62,2
"2026-08-27 21:00:00","#2145032",1,1374,1308.57,1
"2026-08-27 21:00:00","#2144983",1,1699,1618.1,2
"2026-08-27 21:00:00","#2145002",1,475,452.38,1
"2026-08-27 21:00:00","#2144964",1,1848,1760,3
"2026-08-27 21:00:00","#2144954",1,1932,1840,4
"2026-08-27 21:00:00","#2145109",1,1648,1569.52,2
"2026-08-27 22:00:00","#2145167",1,1499,1427.62,2
"2026-08-27 22:00:00","#2145157",1,4452.3,3938.21,6
"2026-08-27 22:00:00","#2145149",1,1617,1427.62,2
"2026-08-27 22:00:00","#2145179",1,1998,1902.86,4
"2026-08-27 22:00:00","#2145180",1,1399,1332.38,1
"2026-08-27 22:00:00","#2145188",1,1617,1427.62,2
"2026-08-27 22:00:00","#2145196",1,1348,1283.8,2
"2026-08-27 22:00:00","#2145141",1,1717,1522.86,1
"2026-08-27 22:00:00","#2145246",1,143,136.19,1
"2026-08-27 22:00:00","#2145171",1,1898,1807.62,4
"2026-08-27 22:00:00","#2145113",1,1499,1427.62,2
"2026-08-27 22:00:00","#2145224",1,1499,1427.62,2
"2026-08-27 22:00:00","#2145123",1,1882,1792.38,4
"2026-08-27 22:00:00","#2145214",1,2248,2140.95,4
"2026-08-27 22:00:00","#2145202",1,1684,1603.81,1
"2026-08-27 22:00:00","#2145135",1,2187,1970.48,2
"2026-08-27 22:00:00","#2145232",1,1663.2,1584,2
"2026-08-27 22:00:00","#2145199",1,1425,1353.62,1
"2026-08-27 22:00:00","#2145187",1,1947,1854.29,5
"2026-08-27 22:00:00","#2145150",1,2198,2093.33,3
"2026-08-27 22:00:00","#2145160",1,1499,1427.62,1
"2026-08-27 22:00:00","#2145241",1,1998,1871.48,4
"2026-08-27 22:00:00","#2145176",1,0,0,1
"2026-08-27 22:00:00","#2145158",1,1499,1427.62,2
"2026-08-27 22:00:00","#2145191",1,909,865.72,1
"2026-08-27 22:00:00","#2145213",1,1699,1618.1,2
"2026-08-27 22:00:00","#2145114",1,2048,1950.48,4
"2026-08-27 22:00:00","#2145223",1,1999,1903.81,2
"2026-08-27 22:00:00","#2145235",1,1189.15,1132.52,1
"2026-08-27 22:00:00","#2145205",1,2517,2284.76,2
"2026-08-27 22:00:00","#2145132",1,1502,1318.1,1
"2026-08-27 22:00:00","#2145198",1,2069,1970.48,2
"2026-08-27 22:00:00","#2145186",1,2508,2270.57,3
"2026-08-27 22:00:00","#2145161",1,1499,1427.62,2
"2026-08-27 22:00:00","#2145151",1,1499,1427.62,1
"2026-08-27 22:00:00","#2145147",1,1997,1901.9,5
"2026-08-27 22:00:00","#2145240",1,1686,1605.71,2
"2026-08-27 22:00:00","#2145177",1,2117,1903.81,2
"2026-08-27 22:00:00","#2145169",1,1484,1413.33,1
"2026-08-27 22:00:00","#2145159",1,1998,1902.86,4
"2026-08-27 22:00:00","#2145190",1,1699,1618.1,2
"2026-08-27 22:00:00","#2145115",1,2298,2188.57,4
"2026-08-27 22:00:00","#2145222",1,1124.25,1070.71,1
"2026-08-27 22:00:00","#2145125",1,1499,1427.62,2
"2026-08-27 22:00:00","#2145212",1,1499,1427.62,2
"2026-08-27 22:00:00","#2145204",1,2069,1970.48,2
"2026-08-27 22:00:00","#2145133",1,2517,2284.76,2
"2026-08-27 22:00:00","#2145234",1,1898,1807.62,4
"2026-08-27 22:00:00","#2145156",1,1699,1618.1,2
"2026-08-27 22:00:00","#2145166",1,1599,1522.86,1
"2026-08-27 22:00:00","#2145178",1,1617,1427.62,1
"2026-08-27 22:00:00","#2145181",1,3898,3712.38,6
"2026-08-27 22:00:00","#2145189",1,1291.15,1229.67,1
"2026-08-27 22:00:00","#2145197",1,1249,1189.52,1
"2026-08-27 22:00:00","#2145170",1,1599,1522.86,1
"2026-08-27 22:00:00","#2145140",1,1109,943.81,1
"2026-08-27 22:00:00","#2145122",1,2097,1997.14,4
"2026-08-27 22:00:00","#2145215",1,1499,1427.62,2
"2026-08-27 22:00:00","#2145112",1,1767,1570.48,1
"2026-08-27 22:00:00","#2145225",1,1617,1427.62,2
"2026-08-27 22:00:00","#2145233",1,2998,2855.24,6
"2026-08-27 22:00:00","#2145203",1,1499,1427.62,1
"2026-08-27 22:00:00","#2145134",1,1917,1713.33,1
"2026-08-27 22:00:00","#2145184",1,599,570.48,1
"2026-08-27 22:00:00","#2145153",1,3846,3662.86,9
"2026-08-27 22:00:00","#2145163",1,1717,1522.86,1
"2026-08-27 22:00:00","#2145175",1,1617,1427.62,1
"2026-08-27 22:00:00","#2145242",1,1784,1699.05,1
"2026-08-27 22:00:00","#2145145",1,1499,1427.62,2
"2026-08-27 22:00:00","#2145192",1,1948,1855.24,4
"2026-08-27 22:00:00","#2145210",1,1699,1618.1,1
"2026-08-27 22:00:00","#2145127",1,1329.05,1265.76,1
"2026-08-27 22:00:00","#2145220",1,1617,1427.62,2
"2026-08-27 22:00:00","#2145117",1,1617,1422,2
"2026-08-27 22:00:00","#2145139",1,1499,1427.62,1
"2026-08-27 22:00:00","#2145236",1,4099,3903.81,6
"2026-08-27 22:00:00","#2145131",1,1499,1427.62,1
"2026-08-27 22:00:00","#2145206",1,809.25,770.71,1
"2026-08-27 22:00:00","#2145218",1,1499,1427.62,2
"2026-08-27 22:00:00","#2145228",1,1699,1618.1,2
"2026-08-27 22:00:00","#2145164",1,1767,1564.86,1
"2026-08-27 22:00:00","#2145154",1,1699,1618.1,2
"2026-08-27 22:00:00","#2145183",1,899,856.19,1
"2026-08-27 22:00:00","#2145195",1,1,0.95,1
"2026-08-27 22:00:00","#2145142",1,3594,3422.86,8
"2026-08-27 22:00:00","#2145172",1,1499,1427.62,1
"2026-08-27 22:00:00","#2145245",1,1927,1722.86,2
"2026-08-27 22:00:00","#2145227",1,1384,1318.1,1
"2026-08-27 22:00:00","#2145110",1,1698,1617.14,2
"2026-08-27 22:00:00","#2145217",1,484,460.95,1
"2026-08-27 22:00:00","#2145120",1,1617,1427.62,2
"2026-08-27 22:00:00","#2145209",1,1617,1427.62,2
"2026-08-27 22:00:00","#2145239",1,1399,1332.38,2
"2026-08-27 22:00:00","#2145136",1,1897,1806.66,5
"2026-08-27 22:00:00","#2145201",1,1,0.95,1
"2026-08-27 22:00:00","#2145231",1,2237,2130.48,2
"2026-08-27 22:00:00","#2145118",1,789,751.43,1
"2026-08-27 22:00:00","#2145155",1,1499,1427.62,2
"2026-08-27 22:00:00","#2145165",1,1499,1427.62,2
"2026-08-27 22:00:00","#2145182",1,699,665.71,1
"2026-08-27 22:00:00","#2145194",1,1998,1902.86,4
"2026-08-27 22:00:00","#2145173",1,1817,1618.1,1
"2026-08-27 22:00:00","#2145244",1,1499,1427.62,2
"2026-08-27 22:00:00","#2145143",1,2069,1970.48,2
"2026-08-27 22:00:00","#2145216",1,1499,1427.62,1
"2026-08-27 22:00:00","#2145121",1,3198,3045.72,4
"2026-08-27 22:00:00","#2145226",1,2467,2237.14,2
"2026-08-27 22:00:00","#2145111",1,1499,1427.62,2
"2026-08-27 22:00:00","#2145238",1,1898,1807.62,4
"2026-08-27 22:00:00","#2145208",1,1499,1427.62,2
"2026-08-27 22:00:00","#2145230",1,2049,1951.43,2
"2026-08-27 22:00:00","#2145137",1,3016,2760,4
"2026-08-27 22:00:00","#2145200",1,1699,1618.1,2
"2026-08-27 22:00:00","#2145129",1,1998,1902.86,4
"2026-08-27 22:00:00","#2145119",1,1817,1618.1,1
"2026-08-27 22:00:00","#2145185",1,1399,1332.38,1
"2026-08-27 22:00:00","#2145162",1,1407.12,1340.11,1
"2026-08-27 22:00:00","#2145152",1,1399,1332.38,1
"2026-08-27 22:00:00","#2145144",1,2187,1970.48,2
"2026-08-27 22:00:00","#2145174",1,1999,1903.81,2
"2026-08-27 22:00:00","#2145243",1,4947,4711.43,6
"2026-08-27 22:00:00","#2145193",1,2878.2,2741.14,4
"2026-08-27 22:00:00","#2145221",1,1499,1427.62,1
"2026-08-27 22:00:00","#2145211",1,1499,1427.62,2
"2026-08-27 22:00:00","#2145126",1,1599,1522.86,1
"2026-08-27 22:00:00","#2145138",1,1274.15,1213.47,1
"2026-08-27 22:00:00","#2145130",1,1499,1427.62,2
"2026-08-27 22:00:00","#2145207",1,2136,2034.29,2
"2026-08-27 22:00:00","#2145237",1,1499,1427.62,1
"2026-08-27 22:00:00","#2145229",1,2998,2855.24,6
"2026-08-27 22:00:00","#2145219",1,479,456.19,1
"2026-08-27 23:00:00","#2145251",1,2198,2093.33,4
"2026-08-27 23:00:00","#2145261",1,2998,2855.24,6
"2026-08-27 23:00:00","#2145298",1,3098,2950.48,4
"2026-08-27 23:00:00","#2145374",1,1999,1903.81,2
"2026-08-27 23:00:00","#2145344",1,1982,1887.62,3
"2026-08-27 23:00:00","#2145286",1,1349.1,1284.86,1
"2026-08-27 23:00:00","#2145352",1,1809,1722.86,2
"2026-08-27 23:00:00","#2145362",1,1898,1807.62,4
"2026-08-27 23:00:00","#2145290",1,1867,1665.71,1
"2026-08-27 23:00:00","#2145277",1,1599,1522.86,1
"2026-08-27 23:00:00","#2145247",1,1499,1427.62,2
"2026-08-27 23:00:00","#2145259",1,1848,1760,4
"2026-08-27 23:00:00","#2145269",1,2165,1949.52,4
"2026-08-27 23:00:00","#2145300",1,1424.05,1356.23,1
"2026-08-27 23:00:00","#2145330",1,3198,3045.71,5
"2026-08-27 23:00:00","#2145308",1,3048,2902.86,5
"2026-08-27 23:00:00","#2145338",1,1684,1603.81,1
"2026-08-27 23:00:00","#2145326",1,1617,1427.62,1
"2026-08-27 23:00:00","#2145316",1,1499,1427.62,2
"2026-08-27 23:00:00","#2145343",1,1617,1427.62,1
"2026-08-27 23:00:00","#2145373",1,2218,2112.38,3
"2026-08-27 23:00:00","#2145281",1,1637,1446.67,1
"2026-08-27 23:00:00","#2145266",1,1557.1,1370.57,1
"2026-08-27 23:00:00","#2145256",1,3298,3140.96,5
"2026-08-27 23:00:00","#2145248",1,1898,1807.62,4
"2026-08-27 23:00:00","#2145278",1,2069,1970.48,2
"2026-08-27 23:00:00","#2145270",1,1998,1902.86,4
"2026-08-27 23:00:00","#2145365",1,1484,1413.33,1
"2026-08-27 23:00:00","#2145289",1,1898,1807.62,4
"2026-08-27 23:00:00","#2145355",1,2316,2093.33,4
"2026-08-27 23:00:00","#2145297",1,2249,2141.9,2
"2026-08-27 23:00:00","#2145319",1,1799,1713.33,1
"2026-08-27 23:00:00","#2145329",1,1149,1094.28,1
"2026-08-27 23:00:00","#2145337",1,3098,2950.48,5
"2026-08-27 23:00:00","#2145307",1,1499,1427.62,2
"2026-08-27 23:00:00","#2145311",1,1966,1760,4
"2026-08-27 23:00:00","#2145321",1,1784,1699.04,1
"2026-08-27 23:00:00","#2145372",1,1499,1427.62,2
"2026-08-27 23:00:00","#2145342",1,1499,1427.62,2
"2026-08-27 23:00:00","#2145280",1,1499,1427.62,1
"2026-08-27 23:00:00","#2145257",1,1817,1618.1,2
"2026-08-27 23:00:00","#2145267",1,1499,1427.62,2
"2026-08-27 23:00:00","#2145279",1,1817,1618.1,2
"2026-08-27 23:00:00","#2145249",1,4297,4092.38,8
"2026-08-27 23:00:00","#2145271",1,2048,1950.48,4
"2026-08-27 23:00:00","#2145354",1,1699,1618.1,2
"2026-08-27 23:00:00","#2145364",1,1599,1522.86,1
"2026-08-27 23:00:00","#2145288",1,2069,1970.48,2
"2026-08-27 23:00:00","#2145296",1,2416,2188.57,4
"2026-08-27 23:00:00","#2145328",1,1717,1522.86,1
"2026-08-27 23:00:00","#2145318",1,2349,2237.14,2
"2026-08-27 23:00:00","#2145306",1,1499,1427.62,2
"2026-08-27 23:00:00","#2145336",1,1599,1522.86,1
"2026-08-27 23:00:00","#2145320",1,1749,1665.71,1
"2026-08-27 23:00:00","#2145310",1,3997,3806.67,7
"2026-08-27 23:00:00","#2145260",1,2098,1998.1,4
"2026-08-27 23:00:00","#2145250",1,599,570.48,1
"2026-08-27 23:00:00","#2145345",1,1599,1522.86,1
"2026-08-27 23:00:00","#2145299",1,1499,1427.62,2
"2026-08-27 23:00:00","#2145375",1,2349,2237.14,2
"2026-08-27 23:00:00","#2145287",1,1499,1427.62,2
"2026-08-27 23:00:00","#2145363",1,1499,1427.62,1
"2026-08-27 23:00:00","#2145353",1,1617,1427.62,2
"2026-08-27 23:00:00","#2145291",1,1699,1618.1,2
"2026-08-27 23:00:00","#2145276",1,1727,1644.76,3
"2026-08-27 23:00:00","#2145268",1,1699,1618.1,2
"2026-08-27 23:00:00","#2145258",1,1499,1427.62,1
"2026-08-27 23:00:00","#2145331",1,1316.65,1253.95,1
"2026-08-27 23:00:00","#2145301",1,1499,1427.62,2
"2026-08-27 23:00:00","#2145339",1,1767,1570.48,1
"2026-08-27 23:00:00","#2145309",1,1999,1903.81,2
"2026-08-27 23:00:00","#2145317",1,1748,1664.76,2
"2026-08-27 23:00:00","#2145327",1,1984,1889.52,2
"2026-08-27 23:00:00","#2145282",1,1699.15,1618.24,1
"2026-08-27 23:00:00","#2145340",1,4017,3825.71,7
"2026-08-27 23:00:00","#2145370",1,1913,1709.52,2
"2026-08-27 23:00:00","#2145265",1,2016,1807.62,4
"2026-08-27 23:00:00","#2145255",1,1517,1332.38,1
"2026-08-27 23:00:00","#2145273",1,1599,1522.86,1
"2026-08-27 23:00:00","#2145348",1,1617,1427.62,2
"2026-08-27 23:00:00","#2145294",1,743.25,707.85,1
"2026-08-27 23:00:00","#2145378",1,2069,1970.48,2
"2026-08-27 23:00:00","#2145366",1,1699,1618.1,2
"2026-08-27 23:00:00","#2145356",1,1898,1807.62,4
"2026-08-27 23:00:00","#2145334",1,1898,1807.62,4
"2026-08-27 23:00:00","#2145304",1,1549,1475.24,1
"2026-08-27 23:00:00","#2145312",1,1717,1522.86,1
"2026-08-27 23:00:00","#2145322",1,7595,7233.33,8
"2026-08-27 23:00:00","#2145252",1,1499,1427.62,1
"2026-08-27 23:00:00","#2145262",1,1499,1427.62,2
"2026-08-27 23:00:00","#2145359",1,1414,1346.67,1
"2026-08-27 23:00:00","#2145369",1,1817,1618.1,2
"2026-08-27 23:00:00","#2145285",1,1499,1427.62,2
"2026-08-27 23:00:00","#2145377",1,3668,3493.33,4
"2026-08-27 23:00:00","#2145347",1,2998,2855.24,6
"2026-08-27 23:00:00","#2145293",1,2334,2222.86,2
"2026-08-27 23:00:00","#2145351",1,1617,1427.62,2
"2026-08-27 23:00:00","#2145361",1,1802,1603.81,1
"2026-08-27 23:00:00","#2145274",1,1499,1427.62,2
"2026-08-27 23:00:00","#2145303",1,3198,3045.71,4
"2026-08-27 23:00:00","#2145333",1,0,0,1
"2026-08-27 23:00:00","#2145325",1,1519,1446.67,1
"2026-08-27 23:00:00","#2145315",1,3249,3094.29,3
"2026-08-27 23:00:00","#2145263",1,1099,1046.67,1
"2026-08-27 23:00:00","#2145253",1,1599,1522.86,1
"2026-08-27 23:00:00","#2145368",1,2467,2237.14,2
"2026-08-27 23:00:00","#2145284",1,1484,1413.34,1
"2026-08-27 23:00:00","#2145358",1,1649,1570.48,1
"2026-08-27 23:00:00","#2145346",1,1499,1427.62,2
"2026-08-27 23:00:00","#2145376",1,1699,1618.1,2
"2026-08-27 23:00:00","#2145292",1,1499,1427.62,1
"2026-08-27 23:00:00","#2145360",1,1817,1618.1,2
"2026-08-27 23:00:00","#2145350",1,3198,3045.71,5
"2026-08-27 23:00:00","#2145275",1,2334,2222.86,2
"2026-08-27 23:00:00","#2145332",1,1949,1856.2,2
"2026-08-27 23:00:00","#2145302",1,1499,1427.62,2
"2026-08-27 23:00:00","#2145314",1,1484,1413.33,1
"2026-08-27 23:00:00","#2145324",1,2467,2237.14,2
"2026-08-27 23:00:00","#2145283",1,1998,1902.86,4
"2026-08-27 23:00:00","#2145371",1,1699,1618.1,2
"2026-08-27 23:00:00","#2145341",1,3117,2856.19,3
"2026-08-27 23:00:00","#2145254",1,1848,1760,3
"2026-08-27 23:00:00","#2145264",1,1983,1847.02,3
"2026-08-27 23:00:00","#2145272",1,2948,2807.62,4
"2026-08-27 23:00:00","#2145295",1,1499,1427.62,2
"2026-08-27 23:00:00","#2145349",1,1783.8,1698.86,2
"2026-08-27 23:00:00","#2145357",1,2568,2445.71,4
"2026-08-27 23:00:00","#2145367",1,1717,1522.86,1
"2026-08-27 23:00:00","#2145305",1,4597,4378.1,7
"2026-08-27 23:00:00","#2145335",1,1499,1427.62,2
"2026-08-27 23:00:00","#2145323",1,1999,1903.81,2
"2026-08-27 23:00:00","#2145313",1,2187,1970.48,2
